price,min_to_metro,total_area,living_area,floor,number_of_floors,construction_year,ceiling_height,number_of_rooms,CAR,EAR,NAR,NEAR,NWAR,SAR,SEAR,SWAR,WAR
27332367.0,7.0,46.1,12.4,17.0,22.0,2023.0,3.15,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18250000.0,4.0,42.2,13.5,14.0,21.0,2023.0,2.74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17277095.0,2.0,38.4,11.1,16.0,21.0,2023.0,3.15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18972800.0,30.0,44.0,15.6,9.0,34.0,2023.0,2.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22887920.0,17.0,34.1,15.2,11.0,43.0,2023.0,3.15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12327301.0,16.0,42.1,16.2,13.0,14.0,2023.0,2.84,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13107409.0,5.0,38.3,14.6,18.0,22.0,2022.0,2.87,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
24092278.0,6.0,45.2,28.9,11.0,15.0,2023.0,3.15,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22761335.0,26.0,43.07,13.8,24.0,25.0,2024.0,3.02,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
21386800.0,12.0,42.1,31.6,6.0,37.0,2024.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20560106.0,7.0,41.0,13.5,21.0,21.0,2023.0,3.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19500000.0,16.0,39.0,12.5,2.0,6.0,2023.0,3.24,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
14467200.0,14.0,35.2,10.3,20.0,33.0,2023.0,2.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11246285.0,5.0,29.5,16.8,18.0,22.0,2022.0,2.87,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
50211907.0,12.0,62.4,38.9,5.0,9.0,2021.0,3.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21000000.0,8.0,34.7,17.1,3.0,33.0,2023.0,3.1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
21530000.0,4.0,37.7,13.1,16.0,43.0,2024.0,2.98,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
24886560.0,17.0,37.3,15.8,41.0,43.0,2023.0,3.15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
49875587.0,12.0,65.2,38.6,5.0,9.0,2021.0,3.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16647235.0,2.0,37.0,10.7,16.0,21.0,2023.0,3.15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17900000.0,11.0,39.49,15.3,6.0,31.0,2024.0,2.86,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
17711344.0,10.0,46.4,13.6,16.0,32.0,2023.0,2.72,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26739900.0,2025.0,37.0,13.5,29.0,29.0,2023.0,3.15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20971595.0,6.0,39.4,15.4,10.0,15.0,2023.0,3.15,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
14945920.0,14.0,38.6,10.9,24.0,33.0,2023.0,2.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16674020.0,11.0,41.8,10.9,33.0,33.0,2023.0,2.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7769500.0,8.0,37.65,13.2,4.0,8.0,2024.0,2.8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21625600.0,12.0,43.6,32.7,2.0,37.0,2024.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11275000.0,18.0,41.0,15.8,2.0,24.0,2021.0,2.64,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32755835.0,4.0,56.6,19.7,9.0,10.0,2024.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9015675.0,12.0,35.5,10.2,3.0,9.0,2023.0,2.68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18376470.0,7.0,46.3,13.4,11.0,32.0,2023.0,2.72,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16595378.0,24.0,34.1,10.8,16.0,21.0,2023.0,2.74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25099552.0,27.0,40.1,14.4,15.0,15.0,2023.0,3.15,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12250000.0,25.0,21.5,13.2,19.0,26.0,2024.0,2.9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20998400.0,16.0,38.6,14.3,9.0,23.0,2023.0,3.15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25201418.0,22.0,40.3,15.2,21.0,21.0,2023.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
21084012.0,16.0,37.6,14.7,18.0,23.0,2023.0,3.15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18523001.0,17.0,41.3,12.3,22.0,30.0,2024.0,2.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15269184.0,25.0,32.0,12.2,2.0,33.0,2023.0,2.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16328840.0,11.0,37.4,11.2,33.0,33.0,2024.0,2.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8010000.0,8.0,35.53,12.5,7.0,8.0,2024.0,2.8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20605421.0,24.0,44.2,12.0,4.0,9.0,2023.0,2.74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15970000.0,5.0,39.3,11.9,1.0,33.0,2023.0,2.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16500000.0,5.0,42.02,12.8,7.0,33.0,2023.0,2.65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20128403.0,24.0,40.9,12.8,10.0,16.0,2023.0,3.15,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
32692246.0,4.0,60.6,19.8,10.0,10.0,2024.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17150000.0,6.0,39.9,12.2,10.0,13.0,2024.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
32293859.0,4.0,55.8,20.8,9.0,10.0,2024.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14728625.0,10.0,37.1,11.9,29.0,33.0,2023.0,2.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28341300.0,12.0,50.7,18.2,11.0,21.0,2023.0,3.1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18900000.0,9.0,35.0,25.0,8.0,33.0,2023.0,3.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
16983000.0,19.0,27.0,20.3,28.0,32.0,2023.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19168200.0,10.0,46.0,14.3,2.0,29.0,2022.0,2.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18085704.0,29.0,42.0,11.7,3.0,33.0,2023.0,2.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26995095.0,25.0,41.38,17.2,3.0,9.0,2023.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17041514.0,7.0,38.6,11.5,32.0,32.0,2023.0,2.72,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16240942.0,29.0,37.3,11.2,6.0,33.0,2023.0,2.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21968491.0,24.0,41.8,13.7,7.0,16.0,2023.0,3.15,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
50806724.0,14.0,49.2,30.5,2.0,9.0,2021.0,3.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10462529.0,21.0,38.5,14.4,2.0,24.0,2022.0,2.8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12918132.0,17.0,37.6,13.2,3.0,29.0,2024.0,2.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17057880.0,26.0,45.8,27.0,10.0,11.0,2024.0,2.97,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18762218.0,17.0,41.5,12.3,28.0,30.0,2024.0,2.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15800000.0,14.0,43.0,17.0,3.0,35.0,2022.0,3.1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17742312.0,10.0,42.3,13.4,27.0,32.0,2023.0,2.72,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13061204.0,27.0,35.7,10.6,32.0,33.0,2023.0,2.62,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12702200.0,16.0,42.2,16.2,5.0,13.0,2023.0,2.84,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23006706.0,25.0,42.4,16.3,13.0,14.0,2023.0,3.15,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17830120.0,30.0,44.0,15.6,19.0,33.0,2023.0,2.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28891281.0,27.0,47.1,19.2,15.0,15.0,2023.0,3.15,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15338234.0,30.0,32.6,9.4,31.0,33.0,2023.0,2.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10460814.0,6.0,34.3,13.8,5.0,15.0,2023.0,2.84,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14502068.0,4.0,33.51,12.5,6.0,29.0,2023.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17350804.0,12.0,48.0,28.0,2.0,23.0,2023.0,2.97,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
14528203.0,27.0,44.2,16.0,17.0,23.0,2023.0,2.62,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17247160.0,11.0,43.4,16.1,33.0,33.0,2023.0,2.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16372174.0,30.0,36.2,11.2,27.0,34.0,2023.0,2.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17711798.0,19.0,41.1,10.5,32.0,32.0,2022.0,2.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12872970.0,22.0,36.2,11.1,27.0,33.0,2023.0,2.62,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18865980.0,10.0,46.0,13.4,32.0,32.0,2023.0,2.72,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16299752.0,30.0,34.4,10.2,33.0,34.0,2023.0,2.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22400000.0,12.0,41.1,10.0,6.0,30.0,2024.0,3.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
27361800.0,12.0,48.6,17.2,14.0,21.0,2023.0,3.1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15451876.0,26.0,42.3,22.0,2.0,11.0,2024.0,2.97,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17398243.0,7.0,42.3,13.4,20.0,32.0,2023.0,2.72,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15336216.0,30.0,32.4,9.5,5.0,33.0,2024.0,2.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14170118.0,27.0,34.3,14.0,30.0,33.0,2023.0,2.68,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27660000.0,28.0,44.6,13.8,13.0,14.0,2023.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18038615.0,10.0,42.5,13.5,32.0,32.0,2023.0,2.72,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18873388.0,24.0,43.2,13.6,8.0,21.0,2023.0,2.74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13213932.0,17.0,40.1,13.3,3.0,29.0,2024.0,2.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22689200.0,12.0,43.3,32.5,11.0,37.0,2024.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24419140.0,26.0,59.6,23.2,21.0,25.0,2024.0,3.02,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
78259545.0,9.0,65.9,18.8,5.0,21.0,2023.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20875420.0,27.0,48.2,24.5,11.0,22.0,2023.0,2.83,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
29319176.0,4.0,53.0,17.2,5.0,10.0,2024.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15328800.0,11.0,36.0,10.6,33.0,33.0,2023.0,2.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17300000.0,15.0,42.7,18.3,8.0,30.0,2023.0,2.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16575818.0,10.0,36.5,10.2,21.0,21.0,2023.0,2.72,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14798340.0,11.0,34.2,14.1,33.0,33.0,2023.0,2.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16614000.0,12.0,42.6,15.3,21.0,21.0,2023.0,2.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12700000.0,14.0,35.3,10.3,14.0,21.0,2023.0,2.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16572446.0,10.0,38.6,11.3,31.0,32.0,2023.0,2.72,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10280886.0,21.0,37.4,14.4,2.0,25.0,2022.0,2.72,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
14077381.0,24.0,36.8,10.7,14.0,23.0,2023.0,2.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30000000.0,27.0,51.1,14.7,9.0,13.0,2023.0,3.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25392000.0,11.0,48.0,16.6,4.0,21.0,2023.0,3.1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18499000.0,12.0,37.6,10.1,18.0,30.0,2024.0,3.15,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
17300000.0,17.0,42.0,13.1,26.0,30.0,2024.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17622420.0,14.0,41.7,15.3,20.0,21.0,2023.0,2.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18400000.0,13.0,39.9,11.0,19.0,20.0,2024.0,2.9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18000000.0,10.0,38.1,13.7,7.0,52.0,2024.0,3.28,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19431200.0,27.0,45.4,13.3,10.0,14.0,2023.0,2.83,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14766700.0,14.0,37.0,11.2,33.0,33.0,2023.0,2.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22368254.0,19.0,46.0,27.0,3.0,12.0,2024.0,2.97,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15392669.0,24.0,45.8,12.5,13.0,23.0,2023.0,2.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15607088.0,30.0,34.0,14.0,21.0,33.0,2024.0,2.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8010400.0,8.0,33.99,10.7,8.0,8.0,2024.0,2.8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14562033.0,10.0,47.5,14.9,11.0,14.0,2023.0,2.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18200089.0,24.0,35.2,11.0,21.0,21.0,2023.0,3.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18082940.0,30.0,41.4,12.7,32.0,34.0,2023.0,2.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19573961.0,19.0,41.5,13.1,28.0,30.0,2024.0,2.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22109864.0,25.0,44.3,16.8,13.0,14.0,2023.0,3.15,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
24198300.0,12.0,50.1,37.6,6.0,37.0,2024.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15900000.0,11.0,29.5,11.4,18.0,41.0,2021.0,3.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
21557020.0,27.0,35.5,12.2,15.0,15.0,2023.0,3.15,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18800000.0,15.0,34.7,15.6,19.0,44.0,2023.0,3.6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19921381.0,30.0,55.8,22.1,1.0,17.0,2024.0,3.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17451252.0,29.0,39.0,16.4,1.0,33.0,2023.0,2.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26442849.0,9.0,45.6,20.1,3.0,15.0,2022.0,3.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17003450.0,14.0,44.5,16.1,32.0,33.0,2023.0,2.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18400000.0,9.0,35.0,17.0,6.0,33.0,2023.0,3.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12128571.0,22.0,32.4,9.4,22.0,23.0,2023.0,2.62,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
14064700.0,12.0,34.9,15.6,19.0,21.0,2023.0,2.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14600000.0,11.0,37.3,10.3,7.0,33.0,2024.0,2.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16971100.0,17.0,36.9,10.5,10.0,29.0,2024.0,2.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13034703.0,22.0,37.7,10.9,32.0,33.0,2023.0,2.62,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
28000000.0,18.0,50.0,30.0,15.0,20.0,2024.0,3.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16416254.0,10.0,36.4,16.0,19.0,21.0,2023.0,2.72,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13561530.0,25.0,35.3,10.7,18.0,23.0,2023.0,2.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13767600.0,14.0,33.0,9.6,32.0,33.0,2023.0,2.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34702349.0,4.0,58.8,18.5,9.0,10.0,2024.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15956781.0,30.0,32.3,9.8,33.0,34.0,2023.0,2.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15915910.0,29.0,37.3,11.2,29.0,33.0,2023.0,2.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11966670.0,6.0,42.3,13.8,13.0,15.0,2023.0,2.84,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23981169.0,9.0,40.5,16.5,6.0,15.0,2022.0,3.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26161776.0,4.0,48.0,17.2,10.0,10.0,2024.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23500000.0,11.0,42.2,10.7,9.0,38.0,2024.0,2.8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19400000.0,5.0,38.0,14.0,11.0,24.0,2023.0,3.15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
31650000.0,15.0,50.8,14.7,8.0,14.0,2023.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30765892.0,4.0,57.5,20.6,3.0,10.0,2024.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13424195.0,22.0,41.4,15.4,22.0,23.0,2023.0,2.62,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27883620.0,4.0,51.7,22.1,6.0,10.0,2024.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19027591.0,29.0,43.7,15.6,31.0,33.0,2023.0,2.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16409423.0,29.0,31.9,9.5,33.0,33.0,2023.0,2.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18062500.0,4.0,42.5,13.3,11.0,29.0,2022.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30679670.0,22.0,46.64,17.2,19.0,21.0,2023.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20727000.0,27.0,47.0,24.4,20.0,22.0,2023.0,2.83,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
76077459.0,14.0,60.8,42.2,4.0,9.0,2021.0,3.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19328110.0,27.0,42.1,12.7,5.0,14.0,2023.0,2.83,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
28711400.0,17.0,44.5,16.8,39.0,43.0,2023.0,3.15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18000000.0,8.0,40.3,11.6,3.0,9.0,2024.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15340292.0,10.0,38.9,10.9,31.0,33.0,2023.0,2.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23423120.0,27.0,60.4,15.6,6.0,22.0,2023.0,2.83,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18588577.0,19.0,37.4,9.7,29.0,30.0,2024.0,2.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17098187.0,30.0,36.1,11.2,30.0,33.0,2023.0,2.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8020080.0,8.0,37.32,13.3,5.0,8.0,2024.0,2.8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18018378.0,10.0,46.5,13.7,30.0,32.0,2023.0,2.72,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
21438610.0,27.0,56.7,17.0,2.0,33.0,2023.0,2.68,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17881217.0,10.0,42.1,13.3,32.0,32.0,2023.0,2.72,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
27050593.0,24.0,42.14,17.2,10.0,29.0,2023.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22106448.0,24.0,48.2,13.4,1.0,9.0,2023.0,4.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11299000.0,20.0,42.7,18.4,24.0,25.0,2024.0,2.6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
26270000.0,27.0,44.6,13.8,8.0,14.0,2023.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15727500.0,29.0,37.5,10.4,29.0,33.0,2023.0,2.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10300000.0,18.0,33.8,10.0,25.0,25.0,2023.0,2.65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16000000.0,14.0,35.6,12.3,8.0,21.0,2024.0,3.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16225132.0,19.0,35.8,10.6,32.0,32.0,2022.0,2.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18982653.0,4.0,39.36,11.7,48.0,52.0,2024.0,2.85,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19400962.0,19.0,41.4,13.1,23.0,30.0,2024.0,2.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14507621.0,17.0,45.9,13.1,3.0,8.0,2024.0,2.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24192680.0,17.0,34.9,15.7,26.0,43.0,2023.0,3.15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23586571.0,25.0,37.4,12.0,16.0,16.0,2023.0,3.15,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17775256.0,17.0,37.4,10.5,22.0,29.0,2024.0,2.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
